area_m2,avg_points_per_visit,cell_id,centroid_lat,centroid_lon,dist_to_road_m,dist_to_settlement_m,dist_to_water_m,entry_count,pct_crops,pct_forest,pct_settlements,pct_water,rail_length_m,road_length_m,unique_trajectory_count,visit_count
250076.6943359375,0,R000C024,10.75157164,76.73501482,2491.188234405667,19695.183806568686,7898.553497718055,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2275390625,0,R000C025,10.75157164,76.73958796,2024.2242798448847,19361.555040479583,7649.2161315789635,0,0.0,0.0,0.0,2.9114882146925267,0.0,0.0,0,0
250076.693359375,0,R000C026,10.75157164,76.74416112,1577.7288958177073,19035.188488513617,7425.236641619332,0,0.0,0.0,0.0,0.03953910687805285,0.0,0.0,0,0
250071.2265625,0,R000C027,10.75157164,76.74873425999999,1175.2729414513658,18716.2440773935,7228.974488658631,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.693359375,0,R000C028,10.75157164,76.75330742,879.5386851636902,18405.323523981056,7062.73892992817,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6943359375,0,R000C029,10.75157164,76.75788062000001,773.574268448612,18102.592682358827,6928.6914885548285,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2255859375,0,R000C030,10.75157164,76.76245376,716.8278671334358,17808.68106151512,6828.730741546231,0,0.0,0.0,0.0,5.95977001190445,0.0,0.0,0,0
250076.6953125,0,R000C031,10.75157164,76.76702692,725.0831415775914,17523.885817842165,6764.36574723306,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2265625,0,R000C032,10.75157164,76.77160006,795.7616361995152,17248.705053160338,6736.617449554326,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.693359375,0,R000C033,10.75157164,76.77617322,827.4518104654886,16983.652173108803,6745.937470926631,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6953125,0,R000C034,10.75157164,76.78074641999999,856.939746660825,16729.01615259056,6792.173986114864,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2255859375,0,R000C035,10.75157164,76.78531955999999,845.2001909758617,16485.477412609136,6874.157454032812,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6943359375,0,R000C036,10.75157164,76.78989271999998,1093.009399756387,16253.46013117601,6982.616147465117,0,0.0,0.0,0.0,0.8331238005877274,0.0,0.0,0,0
250071.224609375,0,R000C037,10.75157164,76.79446585999999,1474.8762943770316,16033.359752520926,7121.8227812377245,0,0.0,0.0,0.0,6.554660445987262,0.0,2457.3993726155145,0,0
250076.697265625,0,R000C038,10.75157164,76.79903902,1912.1044812079012,15825.800393546006,7292.742174091373,0,0.0,0.0,0.0,0.0,0.0,2317.0504559590554,0,0
250076.693359375,0,R000C039,10.75157164,76.80361222,2374.3075327614742,15631.267443056337,7493.205919668638,0,0.0,32.75000015625759,0.0,0.0,0.0,3974.8920500019613,0,0
250071.2255859375,0,R000C040,10.75157164,76.80818536000001,2849.3493326063435,15450.089760167157,7720.908705742478,0,0.0,0.0,0.0,0.0,0.0,1637.7593818453956,0,0
250076.6943359375,5.0,R000C041,10.75157164,76.81275852,3331.7482602549844,15282.909070649317,7973.520635200523,2,0.0,0.0,0.0,0.0,0.0,0.0,1,5
250071.2265625,7.5,R000C042,10.75157164,76.81733166000001,3818.7137534973012,15130.167978962132,8246.600697758602,5,0.0,0.0,0.0,0.0,0.0,3334.035615763064,2,15
250076.693359375,5.0,R000C043,10.75157164,76.82190482,4308.701296195957,14992.22349798352,8535.519578227115,2,0.0,0.0,0.0,5.9406152850241725,0.0,2903.729932114306,1,5
250076.693359375,4.0,R000C044,10.75157164,76.82647802,4800.788489161563,14869.495712250444,8842.430513580784,2,0.0,0.0,0.0,8.314944335157296,0.0,0.0,1,4
250071.228515625,8.0,R000C045,10.75157164,76.83105115999999,5294.380341684848,14762.447390716927,9166.36638081243,3,0.0,0.0,0.0,3.0165581897706337,0.0,1443.9844381116388,1,8
250076.693359375,8.5,R000C046,10.75157164,76.83562432,5789.098955647779,14671.40590268381,9505.592144577337,5,0.0,0.0,0.0,0.0,0.0,4547.9828035283,2,17
250071.2255859375,8.5,R000C047,10.75157164,76.84019746,6284.674431137662,14596.534429269792,9858.526774381544,8,0.0,0.0,0.0,0.0,0.0,4081.1321853182744,2,17
250076.6943359375,6.5,R000C048,10.75157164,76.84477062,6780.922761650342,14538.223913334226,10223.753558804554,5,0.0,0.0,0.0,0.0,0.0,3416.3198659346313,2,13
250076.6953125,6.0,R000C049,10.75157164,76.84934382,7277.708932213555,14496.697503592144,10600.003959968602,3,0.0,0.0,0.0,0.0,0.0,3416.3198659346313,1,6
250071.224609375,5.0,R000C050,10.75157164,76.85391695999999,7774.919813891358,14472.014056970413,10986.137488526187,2,0.0,0.0,0.0,0.0,0.0,3416.3198659346313,1,5
250067.4033203125,1.0,R001C000,10.7560632,76.62525892000001,14489.43788720359,29009.46639269291,17402.413928737864,1,0.0,0.0,0.0,6.000000005365116,0.0,0.0,1,1
250067.404296875,3.0,R001C001,10.7560632,76.62983212,13989.409868269122,28573.816705085857,16936.588257681793,2,0.0,0.0,0.0,7.24999997817017,0.0,1912.801847882762,1,3
250061.935546875,8.0,R001C002,10.7560632,76.63440526,13489.396843826045,28140.280300023678,16472.78108521368,4,0.0,0.0,0.0,0.0,0.0,0.0,2,16
250067.4033203125,3.5,R001C003,10.7560632,76.63897842,12989.391040810107,27708.902569538164,16011.159156258796,3,0.0,0.0,0.0,0.0,0.0,0.0,2,7
250061.9345703125,6.0,R001C004,10.7560632,76.64355155999999,12489.397962560452,27279.87472056322,15551.921280231305,3,0.0,0.0,0.0,0.0,0.0,0.0,1,6
250067.404296875,6.0,R001C005,10.7560632,76.64812472,11989.414554187266,26853.305541366728,15095.280846552192,2,0.0,0.0,0.0,0.0,0.0,0.0,1,6
250067.4033203125,12.0,R001C006,10.7560632,76.65269792000001,11489.440177220717,26429.312349774093,14641.4791314903,6,0.0,0.0,0.0,0.0,0.0,1275.0335650711243,1,12
250061.9345703125,8.0,R001C007,10.7560632,76.65727106,10989.487593799231,26007.894580914864,14190.79875375365,7,0.0,0.0,0.0,0.0,0.0,0.0,2,16
250067.4033203125,7.5,R001C008,10.7560632,76.66184422,10489.550236065734,25589.30674332574,13743.53827422297,5,0.0,0.0,0.0,0.0,0.0,0.0,2,15
250067.4033203125,7.0,R001C009,10.7560632,76.66641741999999,9989.628532228693,25173.69164753765,13300.041031509256,6,0.0,0.0,0.0,0.0,0.0,1514.152434853421,2,14
250061.935546875,3.0,R001C010,10.7560632,76.67099055999999,9489.736578658583,24761.15479343143,12860.70642241578,3,0.0,0.0,0.0,0.0,0.0,1680.225703765854,2,6
250067.4033203125,0,R001C011,10.7560632,76.67556371999999,8989.86949899026,24351.795247298236,12425.967624492681,0,0.0,0.0,0.0,0.0,0.0,1320.2332744977025,0,0
250061.935546875,0,R001C012,10.7560632,76.68013685999999,8490.03644501251,23945.88558203529,11996.328303153114,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.40234375,0,R001C013,10.7560632,76.68471002,7990.239020093397,23543.600562399413,11572.352481774717,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C014,10.7560632,76.68928322000001,7490.482608864637,23144.953890338373,11154.684449401908,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.935546875,0,R001C015,10.7560632,76.69385636000001,6990.787872238223,22750.319021581912,10744.069371052341,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.404296875,0,R001C016,10.7560632,76.69842952,6491.1587972436855,22359.885948382813,10341.339495017812,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C017,10.7560632,76.70300266000001,5991.616726751301,21973.723505002097,9947.456315249177,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,1.0,R001C018,10.7560632,76.70757582,5492.180435925759,21592.23815620284,9563.509320803887,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250067.4033203125,0,R001C019,10.7560632,76.71214902,4992.880142247616,21215.59094899034,9190.227957424526,0,0.0,0.0,0.0,0.0,0.0,2127.029883773041,0,0
250061.9345703125,0,R001C020,10.7560632,76.71672215999999,4493.7735497334825,20844.017523517443,8829.346509842166,0,0.0,0.0,0.0,0.0,0.0,4716.178336498991,0,0
250067.404296875,0,R001C021,10.7560632,76.72129532,3994.9220708959406,20477.90629410951,8482.610151047922,0,0.0,0.0,0.0,0.0,0.0,2581.160916482247,0,0
250061.935546875,0,R001C022,10.7560632,76.72586845999999,3496.4401985872596,20117.34281790591,8151.827277637059,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.40234375,0,R001C023,10.7560632,76.73044162,2998.506825505385,19762.857274299444,7839.014646770248,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.404296875,0,R001C024,10.7560632,76.73501482,2501.448663335476,19414.576345188536,7546.406492340105,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C025,10.7560632,76.73958796,2005.9305215355166,19073.006196490853,7276.4472147854385,0,0.0,0.0,0.0,0.0,0.0,2093.1912745196137,0,0
250067.4033203125,0,R001C026,10.7560632,76.74416112,1513.4507171786793,18738.36044917584,7031.7404270354755,0,0.0,22.25000001989564,0.0,0.0,0.0,2093.1912745196137,0,0
250061.935546875,0,R001C027,10.7560632,76.74873425999999,1028.3909877022224,18411.145003719856,6815.009146249513,0,0.0,27.749999987993583,12.788116431069904,0.0,0.0,2093.1912745196137,0,0
250067.4033203125,0,R001C028,10.7560632,76.75330742,570.0099330404566,18091.600614492916,6628.995890117456,0,0.0,30.500000027272673,0.0,0.0,0.0,2093.1912745196137,0,0
250067.40234375,0,R001C029,10.7560632,76.75788062000001,302.56483126736276,17780.320665529773,6476.347958929523,0,0.0,15.000000072037356,0.0,0.0,0.0,5154.145231386584,0,0
250061.9365234375,0,R001C030,10.7560632,76.76245376,242.63055654237033,17477.50843887478,6359.471617010024,0,0.0,25.249999890466857,0.0,0.545204812341636,0.0,3060.95395686697,0,0
250067.4033203125,0,R001C031,10.7560632,76.76702692,214.6931379262896,17183.817207612065,6280.361676772505,0,0.0,34.25000003062588,0.0,4.6518628863858735,0.0,3060.95395686697,0,0
250061.9345703125,0,R001C032,10.7560632,76.77160006,286.5231423852651,16899.599487871703,6240.455292831303,0,0.0,20.50000007118868,0.0,0.0,0.0,3060.95395686697,0,0
250067.404296875,0,R001C033,10.7560632,76.77617322,312.4881764665086,16625.343222754105,6240.50424961124,0,0.0,9.499999971395395,0.0,0.0,0.0,3060.95395686697,0,0
250067.4033203125,0,R001C034,10.7560632,76.78074641999999,483.1817125577558,16361.620680628634,6280.508396774871,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C035,10.7560632,76.78531955999999,330.425631628281,16108.795174625855,6359.317751930857,0,0.0,24.000000083342847,0.0,0.0,0.0,2317.0504559590554,0,0
250067.4033203125,0,R001C036,10.7560632,76.78989271999998,681.4785286529475,15867.49004578802,6467.220787429222,0,0.0,72.25000006460496,0.0,17.56647563684716,0.0,2317.0504559590554,0,0
250061.9365234375,0,R001C037,10.7560632,76.79446585999999,1148.8754817700687,15638.253743481235,6607.819072629136,0,0.0,64.99999971803348,0.0,52.55074425525699,0.0,4774.44982857457,0,0
250067.40234375,0,R001C038,10.7560632,76.79903902,1635.7549460930932,15421.496556009815,6782.468788100678,0,0.0,78.00000037459426,0.0,0.0,0.0,2317.0504559590554,0,0
250067.4033203125,0,R001C039,10.7560632,76.80361222,2128.7946995678317,15217.8028084529,6988.618939476549,0,0.0,80.0000000715349,0.0,0.0,0.0,0.0,0,0
250061.935546875,0,R001C040,10.7560632,76.80818536000001,2624.5168874809083,15027.749071775335,7223.568577692193,0,0.0,10.249999995565194,0.0,0.0,0.0,0.0,0,0
250067.4033203125,5.0,R001C041,10.7560632,76.81275852,3121.6493972760322,14851.841719222532,7484.60951936456,2,0.0,0.2500000002235465,0.0,0.0,0.0,0.0,1,5
250061.9345703125,11.0,R001C042,10.7560632,76.81733166000001,3619.6077256541907,14690.461048334617,7763.749900313827,3,0.0,0.0,0.0,0.0,0.0,937.9587930338031,1,11
250067.4033203125,5.0,R001C043,10.7560632,76.82190482,4118.095875342481,14544.21067650716,8061.732099545915,3,0.0,0.0,0.0,3.3783168244053243,0.0,0.0,1,5
250067.4033203125,3.0,R001C044,10.7560632,76.82647802,4616.945129234817,14413.553100757781,8378.531719993,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250061.935546875,7.0,R001C045,10.7560632,76.83105115999999,5116.040225273142,14298.893773572509,8712.53513800482,3,0.0,0.0,0.0,0.0,0.0,854.1175644481935,1,7
250067.404296875,11.0,R001C046,10.7560632,76.83562432,5615.322593877701,14200.52269126736,9061.845396290539,4,0.0,0.0,0.0,0.0,0.0,3029.052919696463,1,11
250061.935546875,3.0,R001C047,10.7560632,76.84019746,6114.742529486881,14118.892471594445,9424.757813475606,2,5.078743597740912,0.0,0.0,0.0,0.0,3029.052919696463,1,3
250067.40234375,2.0,R001C048,10.7560632,76.84477062,6614.27274405035,14054.313170695035,9799.764322780627,1,0.683183041465006,0.0,0.0,0.0,0.0,0.0,1,2
250067.4033203125,1.0,R001C049,10.7560632,76.84934382,7113.892653050053,14006.979168801698,10185.531217305288,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250061.935546875,2.0,R001C050,10.7560632,76.85391695999999,7613.574533677233,13977.003011857158,10580.87350681557,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250069.24609375,0,R002C000,10.76055474,76.62525892000001,14612.39487889869,28878.99335286595,17346.889511138364,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.244140625,7.0,R002C001,10.76055474,76.62983212,14112.307314486025,28439.156717401995,16875.839789267888,2,0.0,0.0,0.0,0.0,0.0,1627.8989639338588,1,7
250063.779296875,5.5,R002C002,10.76055474,76.63440526,13612.229746997855,28001.350005300614,16406.517967397227,6,0.0,0.0,0.0,0.0,0.0,0.0,2,11
250069.2451171875,17.0,R002C003,10.76055474,76.63897842,13112.15382141848,27565.661976720887,15939.067901309381,5,0.0,0.0,0.0,0.0,0.0,0.0,1,17
250063.7783203125,13.0,R002C004,10.76055474,76.64355155999999,12612.084367214115,27132.157799988414,15473.663499206485,6,0.0,0.0,0.0,0.0,0.0,0.0,1,13
250069.24609375,7.0,R002C005,10.76055474,76.64812472,12112.017541079975,26700.896973771993,15010.49078188033,4,0.0,0.0,0.0,0.0,0.0,0.0,1,7
250069.2451171875,11.0,R002C006,10.76055474,76.65269792000001,11611.9517782374,26272.074051300835,14549.761095541975,4,0.0,0.0,0.0,0.0,0.0,2193.8055964414225,1,11
250063.7783203125,6.0,R002C007,10.76055474,76.65727106,11111.898747411466,25845.819924733354,14091.7245177764,3,0.0,0.0,0.0,19.092299567334987,0.0,2505.5630615112914,1,6
250069.24609375,2.0,R002C008,10.76055474,76.66184422,10611.850573262658,25422.235107637563,13636.643769563123,1,0.0,0.0,0.0,0.0,0.0,1072.0981345405237,1,2
250069.2470703125,2.0,R002C009,10.76055474,76.66641741999999,10111.806114031939,25001.35131202953,13184.823200796203,1,0.0,0.0,0.0,0.0,0.0,1721.3467867471795,1,2
250063.7763671875,1.0,R002C010,10.76055474,76.67099055999999,9611.777566283627,24583.442278553957,12736.620046429907,1,0.0,0.0,0.0,0.0,0.0,2580.8569991550194,1,1
250069.24609375,1.0,R002C011,10.76055474,76.67556371999999,9111.757722150067,24168.654685628782,12292.421470447354,1,0.0,0.0,0.0,0.0,0.0,753.4833539931882,1,1
250063.7783203125,0,R002C012,10.76055474,76.68013685999999,8611.752852103342,23757.051811222067,11852.681818077737,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C013,10.76055474,76.68471002,8111.760947373807,23348.844573093633,11417.912215407841,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2470703125,0,R002C014,10.76055474,76.68928322000001,7611.782807524638,22944.273214520144,10988.70103515906,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7763671875,0,R002C015,10.76055474,76.69385636000001,7111.833190597936,22543.47057667691,10565.73549437025,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2470703125,0,R002C016,10.76055474,76.69842952,6611.908332650835,22146.595227622543,10149.788254048754,0,0.0,6.749999974842686,0.0,0.0,0.0,3779.2334043426827,0,0
250063.7783203125,0,R002C017,10.76055474,76.70300266000001,6112.019218224891,21753.979611311355,9741.762212327178,0,0.0,58.749999923048065,0.0,0.0,0.0,2127.029883773041,0,0
250069.2451171875,0,R002C018,10.76055474,76.70757582,5612.170442053733,21365.73131040133,9342.691461499928,0,0.0,83.25000033993699,0.0,0.0,0.0,2127.029883773041,0,0
250069.24609375,0,R002C019,10.76055474,76.71214902,5112.372292331493,20982.137253218745,8953.77218658584,0,0.0,88.25000001572252,0.0,0.0,0.0,2127.029883773041,0,0
250063.7783203125,0,R002C020,10.76055474,76.71672215999999,4612.653575048704,20603.541198463456,8576.1244449141,0,0.0,90.24999988178872,0.0,0.0,0.0,2127.029883773041,0,0
250069.2451171875,0,R002C021,10.76055474,76.72129532,4113.03210988361,20230.00502398161,8211.108969631758,0,0.0,79.25000032384993,0.0,0.0,0.0,2581.160916482247,0,0
250063.77734375,0,R002C022,10.76055474,76.72586845999999,3613.553512476961,19862.039673229767,7860.979199635059,0,0.0,32.75000008489869,0.0,0.0,0.0,3306.0846940711517,0,0
250069.24609375,0,R002C023,10.76055474,76.73044162,3114.2811047316277,19499.77914827734,7527.809221270516,0,0.0,45.25000000820229,0.0,0.0,0.0,2581.160916482247,0,0
250069.24609375,0,R002C024,10.76055474,76.73501482,2615.332049123591,19143.661229372698,7213.948365358066,0,0.0,64.75000001153579,0.0,0.0,0.0,2581.160916482247,0,0
250063.7783203125,0,R002C025,10.76055474,76.73958796,2116.948984076704,18793.959160355607,6922.030764695408,0,0.0,83.24999989095747,0.0,0.0,0.0,4674.352191001861,0,0
250069.24609375,0,R002C026,10.76055474,76.74416112,1619.6397129542906,18451.07190396164,6654.938736681312,0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C027,10.76055474,76.74873425999999,1124.8365998652196,18115.344733851605,6415.776007695883,0,0.0,99.99999986901798,54.25607234189403,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C028,10.76055474,76.75330742,638.3845652929612,17787.219015471223,6207.769256402057,0,0.0,100.0,0.039540937025280956,5.209037438485444,0.0,0.0,0,0
250069.24609375,0,R002C029,10.76055474,76.75788062000001,223.7662267542027,17467.030516753894,6034.141200707675,0,0.0,100.0,0.0,0.0,0.0,5172.300110399686,0,0
250063.77734375,0,R002C030,10.76055474,76.76245376,254.73697983537048,17155.366730925918,5897.93248905402,0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C031,10.76055474,76.76702692,300.7047931286022,16852.46448160885,5801.77619286383,0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C032,10.76055474,76.77160006,226.9691646295213,16559.011395410416,5747.683699547686,0,0.0,99.99999986901798,0.0,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C033,10.76055474,76.77617322,176.65670441689693,16275.411565909815,5736.844510260463,0,0.0,98.00000040016606,0.0,0.0,0.0,3060.95395686697,0,0
250069.24609375,0,R002C034,10.76055474,76.78074641999999,6.442902732807443,16002.150197998002,5769.503216690875,0,0.0,74.00000001318375,0.0,0.0,0.0,3060.95395686697,0,0
250063.7783203125,0,R002C035,10.76055474,76.78531955999999,131.9956893601075,15739.858443317671,5844.568477645705,0,0.0,93.24999987785927,0.0,0.0,0.0,5391.597940313737,0,0
250069.24609375,0,R002C036,10.76055474,76.78989271999998,515.1463318028327,15488.997088738604,5951.815410660163,0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
250063.7763671875,0,R002C037,10.76055474,76.79446585999999,997.8685464672525,15250.113291342877,6094.036776389797,0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
250069.2470703125,0,R002C038,10.76055474,76.79903902,1492.1023966714295,15023.845672714599,6273.015870605576,0,0.0,99.9999996276098,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C039,10.76055474,76.80361222,1989.2900111978063,14810.753657531635,6485.711822961713,0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
250063.7763671875,0,R002C040,10.76055474,76.80818536000001,2487.6527219291306,14611.274682003,6728.923452034223,0,0.0,70.50000045829844,0.0,0.0,0.0,0.0,0,0
250069.24609375,4.0,R002C041,10.76055474,76.81275852,2986.6077710143186,14426.08799274307,6998.415249399664,1,0.0,73.50000001309468,0.0,0.0,0.0,1429.8019258277723,1,4
250063.7783203125,2.0,R002C042,10.76055474,76.81733166000001,3485.8973875833553,14255.766154601015,7285.325975172069,1,0.5255429741866868,0.0,0.0,0.0,0.0,491.84313279396906,1,2
250069.24609375,12.0,R002C043,10.76055474,76.82190482,3985.3993762149903,14100.820634882586,7593.3375983191945,4,1.9803473811189323,0.0,0.0,7.496887267609491,0.0,0.0,1,12
250069.24609375,8.0,R002C044,10.76055474,76.82647802,4485.045698494158,13961.661459442974,7920.971568522612,3,0.0,0.0,0.0,0.0,0.0,0.0,1,8
250063.7783203125,0,R002C045,10.76055474,76.83105115999999,4984.7833413166245,13838.842909550629,8265.893626645116,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,2.0,R002C046,10.76055474,76.83562432,5484.594291092414,13732.832920462462,8626.03544863826,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250063.77734375,1.0,R002C047,10.76055474,76.84019746,5984.456356495539,13644.010622738939,8999.567085225011,1,0.0,0.0,0.0,0.0,0.0,3029.052919696463,1,1
250069.24609375,2.0,R002C048,10.76055474,76.84477062,6484.361582995673,13572.680687612758,9384.892940989337,1,0.0,0.0,0.0,0.0,0.0,3029.052919696463,1,2
250069.24609375,1.0,R002C049,10.76055474,76.84934382,6984.303359090261,13519.082177218319,9780.621236110066,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250063.7783203125,1.0,R002C050,10.76055474,76.85391695999999,7484.264304532745,13483.526611719766,10185.531274702009,1,0.0,0.0,0.0,0.0,0.0,3646.508795719245,1,1
250065.5205078125,1.0,R003C000,10.765046340000001,76.62525892000001,14752.3926981323,28757.09170349632,17306.587777536744,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250065.5185546875,14.0,R003C001,10.765046340000001,76.62983212,14252.842876374594,28313.272145725852,16830.70722349921,3,0.0,0.0,0.0,0.0,0.0,1627.8989639338588,1,14
250060.05078125,1.5,R003C002,10.765046340000001,76.63440526,13753.341551389683,27871.263721841813,16356.279768070242,2,0.0,0.0,0.0,0.0,0.0,1627.8989639338588,2,3
250065.5205078125,2.0,R003C003,10.765046340000001,76.63897842,13253.884726759396,27431.23946404156,15883.426743993929,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250060.05078125,12.0,R003C004,10.765046340000001,76.64355155999999,12754.482255482342,26993.3103523818,15412.297389574505,4,0.0,0.0,0.0,0.0,0.0,0.0,1,12
250065.5185546875,9.0,R003C005,10.765046340000001,76.64812472,12255.136147206462,26557.57610779354,14943.050423699682,4,0.0,0.0,0.0,0.0,0.0,2271.2065407165105,1,9
