area_m2,avg_points_per_visit,cell_id,centroid_lat,centroid_lon,dist_to_road_m,dist_to_settlement_m,dist_to_water_m,entry_count,pct_crops,pct_forest,pct_settlements,pct_water,rail_length_m,road_length_m,unique_trajectory_count,visit_count
250071.2265625,1.0,R000C015,10.75157164,76.69385636000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250076.6953125,2.0,R000C016,10.75157164,76.69842952,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250071.2255859375,2.0,R000C017,10.75157164,76.70300266000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250076.6943359375,7.0,R000C018,10.75157164,76.70757582,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,7
250076.6943359375,3.0,R000C019,10.75157164,76.71214902,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250071.2275390625,3.0,R000C020,10.75157164,76.71672215999999,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250076.693359375,3.0,R000C021,10.75157164,76.72129532,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250071.2255859375,0,R000C022,10.75157164,76.72586845999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6943359375,0,R000C023,10.75157164,76.73044162,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6943359375,0,R000C024,10.75157164,76.73501482,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2275390625,0,R000C025,10.75157164,76.73958796,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.693359375,0,R000C026,10.75157164,76.74416112,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2265625,0,R000C027,10.75157164,76.74873425999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.693359375,0,R000C028,10.75157164,76.75330742,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6943359375,0,R000C029,10.75157164,76.75788062000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2255859375,0,R000C030,10.75157164,76.76245376,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6953125,0,R000C031,10.75157164,76.76702692,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2265625,0,R000C032,10.75157164,76.77160006,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.693359375,0,R000C033,10.75157164,76.77617322,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6953125,0,R000C034,10.75157164,76.78074641999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2255859375,0,R000C035,10.75157164,76.78531955999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6943359375,0,R000C036,10.75157164,76.78989271999998,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.224609375,0,R000C037,10.75157164,76.79446585999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.697265625,0,R000C038,10.75157164,76.79903902,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.693359375,0,R000C039,10.75157164,76.80361222,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250071.2255859375,0,R000C040,10.75157164,76.80818536000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250076.6943359375,5.0,R000C041,10.75157164,76.81275852,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,5
250071.2265625,7.5,R000C042,10.75157164,76.81733166000001,inf,inf,inf,5,0.0,0.0,0.0,0.0,0.0,0.0,2,15
250076.693359375,5.0,R000C043,10.75157164,76.82190482,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,5
250076.693359375,4.0,R000C044,10.75157164,76.82647802,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,4
250071.228515625,8.0,R000C045,10.75157164,76.83105115999999,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,8
250076.693359375,8.5,R000C046,10.75157164,76.83562432,inf,inf,inf,5,0.0,0.0,0.0,0.0,0.0,0.0,2,17
250071.2255859375,8.5,R000C047,10.75157164,76.84019746,inf,inf,inf,8,0.0,0.0,0.0,0.0,0.0,0.0,2,17
250076.6943359375,6.5,R000C048,10.75157164,76.84477062,inf,inf,inf,5,0.0,0.0,0.0,0.0,0.0,0.0,2,13
250076.6953125,6.0,R000C049,10.75157164,76.84934382,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,6
250071.224609375,5.0,R000C050,10.75157164,76.85391695999999,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,5
250067.4033203125,1.0,R001C000,10.7560632,76.62525892000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250067.404296875,3.0,R001C001,10.7560632,76.62983212,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250061.935546875,8.0,R001C002,10.7560632,76.63440526,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,2,16
250067.4033203125,3.5,R001C003,10.7560632,76.63897842,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,2,7
250061.9345703125,6.0,R001C004,10.7560632,76.64355155999999,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,6
250067.404296875,6.0,R001C005,10.7560632,76.64812472,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,6
250067.4033203125,12.0,R001C006,10.7560632,76.65269792000001,inf,inf,inf,6,0.0,0.0,0.0,0.0,0.0,0.0,1,12
250061.9345703125,8.0,R001C007,10.7560632,76.65727106,inf,inf,inf,7,0.0,0.0,0.0,0.0,0.0,0.0,2,16
250067.4033203125,7.5,R001C008,10.7560632,76.66184422,inf,inf,inf,5,0.0,0.0,0.0,0.0,0.0,0.0,2,15
250067.4033203125,7.0,R001C009,10.7560632,76.66641741999999,inf,inf,inf,6,0.0,0.0,0.0,0.0,0.0,0.0,2,14
250061.935546875,3.0,R001C010,10.7560632,76.67099055999999,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,2,6
250067.4033203125,0,R001C011,10.7560632,76.67556371999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.935546875,0,R001C012,10.7560632,76.68013685999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.40234375,0,R001C013,10.7560632,76.68471002,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C014,10.7560632,76.68928322000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.935546875,0,R001C015,10.7560632,76.69385636000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.404296875,0,R001C016,10.7560632,76.69842952,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C017,10.7560632,76.70300266000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,1.0,R001C018,10.7560632,76.70757582,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250067.4033203125,0,R001C019,10.7560632,76.71214902,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C020,10.7560632,76.71672215999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.404296875,0,R001C021,10.7560632,76.72129532,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.935546875,0,R001C022,10.7560632,76.72586845999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.40234375,0,R001C023,10.7560632,76.73044162,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.404296875,0,R001C024,10.7560632,76.73501482,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C025,10.7560632,76.73958796,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C026,10.7560632,76.74416112,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.935546875,0,R001C027,10.7560632,76.74873425999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C028,10.7560632,76.75330742,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.40234375,0,R001C029,10.7560632,76.75788062000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9365234375,0,R001C030,10.7560632,76.76245376,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C031,10.7560632,76.76702692,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C032,10.7560632,76.77160006,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.404296875,0,R001C033,10.7560632,76.77617322,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C034,10.7560632,76.78074641999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9345703125,0,R001C035,10.7560632,76.78531955999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C036,10.7560632,76.78989271999998,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.9365234375,0,R001C037,10.7560632,76.79446585999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.40234375,0,R001C038,10.7560632,76.79903902,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,0,R001C039,10.7560632,76.80361222,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250061.935546875,0,R001C040,10.7560632,76.80818536000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250067.4033203125,5.0,R001C041,10.7560632,76.81275852,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,5
250061.9345703125,11.0,R001C042,10.7560632,76.81733166000001,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,11
250067.4033203125,5.0,R001C043,10.7560632,76.82190482,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,5
250067.4033203125,3.0,R001C044,10.7560632,76.82647802,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250061.935546875,7.0,R001C045,10.7560632,76.83105115999999,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,7
250067.404296875,11.0,R001C046,10.7560632,76.83562432,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,1,11
250061.935546875,3.0,R001C047,10.7560632,76.84019746,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250067.40234375,2.0,R001C048,10.7560632,76.84477062,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250067.4033203125,1.0,R001C049,10.7560632,76.84934382,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250061.935546875,2.0,R001C050,10.7560632,76.85391695999999,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250069.24609375,0,R002C000,10.76055474,76.62525892000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.244140625,7.0,R002C001,10.76055474,76.62983212,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,7
250063.779296875,5.5,R002C002,10.76055474,76.63440526,inf,inf,inf,6,0.0,0.0,0.0,0.0,0.0,0.0,2,11
250069.2451171875,17.0,R002C003,10.76055474,76.63897842,inf,inf,inf,5,0.0,0.0,0.0,0.0,0.0,0.0,1,17
250063.7783203125,13.0,R002C004,10.76055474,76.64355155999999,inf,inf,inf,6,0.0,0.0,0.0,0.0,0.0,0.0,1,13
250069.24609375,7.0,R002C005,10.76055474,76.64812472,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,1,7
250069.2451171875,11.0,R002C006,10.76055474,76.65269792000001,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,1,11
250063.7783203125,6.0,R002C007,10.76055474,76.65727106,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,6
250069.24609375,2.0,R002C008,10.76055474,76.66184422,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250069.2470703125,2.0,R002C009,10.76055474,76.66641741999999,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250063.7763671875,1.0,R002C010,10.76055474,76.67099055999999,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250069.24609375,1.0,R002C011,10.76055474,76.67556371999999,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250063.7783203125,0,R002C012,10.76055474,76.68013685999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C013,10.76055474,76.68471002,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2470703125,0,R002C014,10.76055474,76.68928322000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7763671875,0,R002C015,10.76055474,76.69385636000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2470703125,0,R002C016,10.76055474,76.69842952,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C017,10.76055474,76.70300266000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C018,10.76055474,76.70757582,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C019,10.76055474,76.71214902,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C020,10.76055474,76.71672215999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C021,10.76055474,76.72129532,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.77734375,0,R002C022,10.76055474,76.72586845999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C023,10.76055474,76.73044162,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C024,10.76055474,76.73501482,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C025,10.76055474,76.73958796,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C026,10.76055474,76.74416112,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C027,10.76055474,76.74873425999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C028,10.76055474,76.75330742,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C029,10.76055474,76.75788062000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.77734375,0,R002C030,10.76055474,76.76245376,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C031,10.76055474,76.76702692,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C032,10.76055474,76.77160006,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,0,R002C033,10.76055474,76.77617322,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C034,10.76055474,76.78074641999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7783203125,0,R002C035,10.76055474,76.78531955999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C036,10.76055474,76.78989271999998,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7763671875,0,R002C037,10.76055474,76.79446585999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2470703125,0,R002C038,10.76055474,76.79903902,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,0,R002C039,10.76055474,76.80361222,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250063.7763671875,0,R002C040,10.76055474,76.80818536000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.24609375,4.0,R002C041,10.76055474,76.81275852,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,4
250063.7783203125,2.0,R002C042,10.76055474,76.81733166000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250069.24609375,12.0,R002C043,10.76055474,76.82190482,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,1,12
250069.24609375,8.0,R002C044,10.76055474,76.82647802,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,8
250063.7783203125,0,R002C045,10.76055474,76.83105115999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250069.2451171875,2.0,R002C046,10.76055474,76.83562432,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250063.77734375,1.0,R002C047,10.76055474,76.84019746,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250069.24609375,2.0,R002C048,10.76055474,76.84477062,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250069.24609375,1.0,R002C049,10.76055474,76.84934382,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250063.7783203125,1.0,R002C050,10.76055474,76.85391695999999,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250065.5205078125,1.0,R003C000,10.765046340000001,76.62525892000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250065.5185546875,14.0,R003C001,10.765046340000001,76.62983212,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,14
250060.05078125,1.5,R003C002,10.765046340000001,76.63440526,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3
250065.5205078125,2.0,R003C003,10.765046340000001,76.63897842,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250060.05078125,12.0,R003C004,10.765046340000001,76.64355155999999,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,1,12
250065.5185546875,9.0,R003C005,10.765046340000001,76.64812472,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,1,9
250065.5205078125,2.0,R003C006,10.765046340000001,76.65269792000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250060.05078125,3.0,R003C007,10.765046340000001,76.65727106,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250065.51953125,3.0,R003C008,10.765046340000001,76.66184422,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250065.5185546875,0,R003C009,10.765046340000001,76.66641741999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.052734375,0,R003C010,10.765046340000001,76.67099055999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.51953125,0,R003C011,10.765046340000001,76.67556371999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.05078125,0,R003C012,10.765046340000001,76.68013685999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.51953125,0,R003C013,10.765046340000001,76.68471002,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.51953125,0,R003C014,10.765046340000001,76.68928322000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.05078125,0,R003C015,10.765046340000001,76.69385636000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5185546875,0,R003C016,10.765046340000001,76.69842952,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.052734375,0,R003C017,10.765046340000001,76.70300266000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.51953125,0,R003C018,10.765046340000001,76.70757582,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5185546875,0,R003C019,10.765046340000001,76.71214902,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.05078125,0,R003C020,10.765046340000001,76.71672215999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5205078125,0,R003C021,10.765046340000001,76.72129532,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.05078125,0,R003C022,10.765046340000001,76.72586845999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.51953125,0,R003C023,10.765046340000001,76.73044162,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5185546875,0,R003C024,10.765046340000001,76.73501482,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.052734375,0,R003C025,10.765046340000001,76.73958796,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5185546875,0,R003C026,10.765046340000001,76.74416112,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.05078125,0,R003C027,10.765046340000001,76.74873425999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.51953125,0,R003C028,10.765046340000001,76.75330742,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.51953125,0,R003C029,10.765046340000001,76.75788062000001,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.0517578125,0,R003C030,10.765046340000001,76.76245376,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5185546875,0,R003C031,10.765046340000001,76.76702692,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.0517578125,0,R003C032,10.765046340000001,76.77160006,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5185546875,0,R003C033,10.765046340000001,76.77617322,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5205078125,0,R003C034,10.765046340000001,76.78074641999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.05078125,0,R003C035,10.765046340000001,76.78531955999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5205078125,0,R003C036,10.765046340000001,76.78989271999998,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.0517578125,0,R003C037,10.765046340000001,76.79446585999999,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5185546875,0,R003C038,10.765046340000001,76.79903902,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250065.5205078125,0,R003C039,10.765046340000001,76.80361222,inf,inf,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250060.05078125,3.0,R003C040,10.765046340000001,76.80818536000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,3
250065.51953125,9.0,R003C041,10.765046340000001,76.81275852,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,9
250060.05078125,4.0,R003C042,10.765046340000001,76.81733166000001,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,4
250065.5205078125,2.0,R003C043,10.765046340000001,76.82190482,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250065.5185546875,8.0,R003C044,10.765046340000001,76.82647802,inf,inf,inf,4,0.0,0.0,0.0,0.0,0.0,0.0,1,8
250060.05078125,6.0,R003C045,10.765046340000001,76.83105115999999,inf,inf,inf,3,0.0,0.0,0.0,0.0,0.0,0.0,1,6
250065.51953125,2.0,R003C046,10.765046340000001,76.83562432,inf,inf,inf,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250060.0517578125,2.0,R003C047,10.765046340000001,76.84019746,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
250065.51953125,1.0,R003C048,10.765046340000001,76.84477062,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250065.5185546875,2.0,R003C049,10.765046340000001,76.84934382,inf,inf,inf,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2
